X,Y,OBJECTID,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate
-93.308340764,44.979822991,135,18-0005931,"Cooking fire, confined to container               ",2018/02/11 00:00:00,19:53:53,16 ,301     ,Penn                     ,AVE ,N ,                                        ,104            ,  ,                         ,    ,  ,44.979815,-93.308333,113 ,2018/02/11 00:00:00,20:11:21,1,1,2020/05/12 10:51:51,2018/02/11 19:53:53,2018/02/11 20:11:20
-93.293077765,45.019228997,136,18-0005978,"Cooking fire, confined to container               ",2018/02/12 00:00:00,09:32:54,14 ,3538    ,DUPONT                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.019221,-93.29307,113 ,2018/02/12 00:00:00,09:58:32,1,1,2020/05/12 10:51:51,2018/02/12 09:32:54,2018/02/12 09:58:32
-93.2638367449999,44.9395699880001,137,18-0006076,Overpressure rupture of boiler from air or gas    ,2018/02/13 00:00:00,03:44:59,17 ,3500    ,Columbus                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.939562,-93.263829,222 ,2018/02/13 00:00:00,03:58:20,1,1,2020/05/12 10:51:51,2018/02/13 03:44:58,2018/02/13 03:58:20
-93.2555177469999,44.965589992,138,18-0006085,Passenger vehicle fire                            ,2018/02/13 00:00:00,08:16:57,07 ,        ,NB I35W TO EB I94        ,    ,  ,                                        ,               ,  ,INTERSTATE 94 EB         ,    ,  ,44.965582,-93.25551,131 ,2018/02/13 00:00:00,08:53:11,1,1,2020/05/12 10:51:51,2018/02/13 08:16:56,2018/02/13 08:53:11
-93.202253723,44.905407987,139,18-0006124,"Excessive heat, scorch burns with no ignition     ",2018/02/13 00:00:00,13:25:00,12 ,5015    ,54                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.9054,-93.202246,251 ,2018/02/13 00:00:00,13:37:08,1,1,2020/05/12 10:51:51,2018/02/13 13:25:00,2018/02/13 13:37:08
-93.285715748,44.9141519830001,140,18-0006243,"Cooking fire, confined to container               ",2018/02/14 00:00:00,13:48:34,27 ,4900    ,Harriet                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.914144,-93.285708,113 ,2018/02/14 00:00:00,14:09:34,1,1,2020/05/12 10:51:51,2018/02/14 13:48:34,2018/02/14 14:09:34
-93.283835763,45.025899999,141,18-0006306,Building fire                                     ,2018/02/14 00:00:00,21:54:05,20 ,3909    ,Washington               ,AVE ,N ,                                        ,2              ,  ,                         ,    ,  ,45.025892,-93.283828,111 ,2018/02/14 00:00:00,22:51:59,1,1,2020/05/12 10:51:51,2018/02/14 21:54:04,2018/02/14 22:51:59
-93.254991751,44.997901997,142,18-0006497,Building fire                                     ,2018/02/16 00:00:00,11:08:49,11 ,754     ,Jefferson                ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,44.997894,-93.254984,111 ,2018/02/16 00:00:00,11:27:26,1,1,2020/05/12 10:51:51,2018/02/16 11:08:49,2018/02/16 11:27:26
-93.260002752,44.9962549960001,143,18-0006523,Building fire                                     ,2018/02/16 00:00:00,14:38:52,02 ,416     ,7                        ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,44.996247,-93.259995,111 ,2018/02/16 00:00:00,18:28:50,3,1,2020/05/12 10:51:51,2018/02/16 14:38:52,2018/02/16 18:28:50
-93.281627757,44.9876999940001,144,18-0006528,"Commercial Compactor fire, confined to rubbish    ",2018/02/16 00:00:00,14:59:30,04 ,900     ,4                        ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,44.987692,-93.28162,117 ,2018/02/16 00:00:00,16:40:38,1,1,2020/05/12 10:51:51,2018/02/16 14:59:29,2018/02/16 16:40:38
-93.32651376,44.9140989800001,145,18-0006680,Building fire                                     ,2018/02/17 00:00:00,18:54:45,28 ,4912    ,Drew                     ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.914091,-93.326506,111 ,2018/02/17 00:00:00,19:24:35,1,1,2020/05/12 10:51:51,2018/02/17 18:54:44,2018/02/17 19:24:35
-93.294123762,44.9991629940001,146,18-0006685,Passenger vehicle fire                            ,2018/02/17 00:00:00,19:29:28,04 ,        ,Broadway                 ,    ,  ,                                        ,               ,N ,Emerson                  ,AVE ,  ,44.999155,-93.294116,131 ,2018/02/17 00:00:00,19:57:59,1,1,2020/05/12 10:51:51,2018/02/17 19:29:28,2018/02/17 19:57:59
-93.2679037509999,44.971106992,147,18-0006753,"Cooking fire, confined to container               ",2018/02/18 00:00:00,05:43:58,01 ,500     ,10                       ,ST  ,S ,                                        ,               ,  ,                         ,    ,  ,44.971099,-93.267896,113 ,2018/02/18 00:00:00,06:06:03,1,1,2020/05/12 10:51:51,2018/02/18 05:43:58,2018/02/18 06:06:03
-93.291945766,45.0317039990001,148,18-0006788,"Outside rubbish, trash or waste fire              ",2018/02/18 00:00:00,13:04:48,20 ,4210    ,Colfax                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.031696,-93.291938,151 ,2018/02/18 00:00:00,13:17:33,1,1,2020/05/12 10:51:51,2018/02/18 13:04:47,2018/02/18 13:17:33
-93.210221729,44.9339769910001,149,18-0006817,"Cooking fire, confined to container               ",2018/02/18 00:00:00,18:25:16,21 ,3817    ,44                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.933969,-93.210214,113 ,2018/02/18 00:00:00,18:51:14,1,1,2020/05/12 10:51:51,2018/02/18 18:25:15,2018/02/18 18:51:14
-93.246550746,44.976275994,150,18-0006862,Passenger vehicle fire                            ,2018/02/19 00:00:00,00:36:59,01 ,        ,Interstate 35w Sb        ,    ,  ,                                        ,               ,S ,Sb I35w To Washington    ,AVE ,  ,44.976268,-93.246543,131 ,2018/02/19 00:00:00,01:16:44,1,1,2020/05/12 10:51:51,2018/02/19 00:36:59,2018/02/19 01:16:44
-93.23306374,44.9627859930001,151,18-0006955,Building fire                                     ,2018/02/19 00:00:00,16:37:15,07 ,901     ,27                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.962778,-93.233056,111 ,2018/02/19 00:00:00,18:10:06,1,1,2020/05/12 10:51:51,2018/02/19 16:37:14,2018/02/19 18:10:06
-93.298325763,44.9952049940001,152,18-0007078,Building fire                                     ,2018/02/20 00:00:00,18:52:01,04 ,1401    ,16                       ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.995197,-93.298318,111 ,2018/02/20 00:00:00,19:59:57,1,1,2020/05/12 10:51:51,2018/02/20 18:52:00,2018/02/20 19:59:57
-93.2855617659999,45.0439090020001,153,18-0007127,"Cooking fire, confined to container               ",2018/02/21 00:00:00,06:52:33,20 ,500     ,49                       ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.043901,-93.285554,113 ,2018/02/21 00:00:00,07:03:12,1,1,2020/05/12 10:51:51,2018/02/21 06:52:33,2018/02/21 07:03:12
-93.2897997489999,44.9083899820001,154,18-0007186,"Outside rubbish, trash or waste fire              ",2018/02/21 00:00:00,19:29:32,27 ,818     ,Minnehaha Pkwy           ,    ,W ,                                        ,               ,  ,                         ,    ,  ,44.908382,-93.289792,151 ,2018/02/21 00:00:00,19:48:30,1,1,2020/05/12 10:51:51,2018/02/21 19:29:31,2018/02/21 19:48:29
-93.210186732,44.949852993,155,18-0007230,Building fire                                     ,2018/02/22 00:00:00,03:25:43,21 ,2917    ,44                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.949845,-93.210179,111 ,2018/02/22 00:00:00,05:53:55,1,1,2020/05/12 10:51:51,2018/02/22 03:25:43,2018/02/22 05:53:55
-93.2043737289999,44.9415549920001,156,18-0007424,"Outside rubbish, trash or waste fire              ",2018/02/23 00:00:00,12:29:33,21 ,        ,34                       ,ST  ,E ,                                        ,               ,  ,Edmund                   ,BLVD,  ,44.941547,-93.204366,151 ,2018/02/23 00:00:00,12:40:35,1,1,2020/05/12 10:51:51,2018/02/23 12:29:33,2018/02/23 12:40:35
-93.274729755,44.982785993,157,18-0007450,Building fire                                     ,2018/02/23 00:00:00,15:47:46,04 ,400     ,3                        ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.982778,-93.274722,111 ,2018/02/23 00:00:00,18:28:14,1,1,2020/05/12 10:51:51,2018/02/23 15:47:45,2018/02/23 18:28:14
-93.2474107419999,44.9457139900001,158,18-0007533,"Cooking fire, confined to container               ",2018/02/24 00:00:00,06:57:39,05 ,3146    ,Cedar                    ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.945706,-93.247403,113 ,2018/02/24 00:00:00,07:23:50,1,1,2020/05/12 10:51:51,2018/02/24 06:57:39,2018/02/24 07:23:50
-93.292074761,44.990375993,159,18-0007545,Building fire                                     ,2018/02/24 00:00:00,08:21:34,16 ,1151    ,7                        ,ST  ,N ,                                        ,C202           ,  ,                         ,    ,  ,44.990368,-93.292067,111 ,2018/02/24 00:00:00,08:36:11,1,1,2020/05/12 10:51:51,2018/02/24 08:21:33,2018/02/24 08:36:10
-93.305754764,44.986243992,160,18-0007617,Passenger vehicle fire                            ,2018/02/25 00:00:00,00:28:37,16 ,818     ,Newton                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.986236,-93.305747,131 ,2018/02/25 00:00:00,01:41:11,1,1,2020/05/12 10:51:51,2018/02/25 00:28:37,2018/02/25 01:41:10
-93.310598774,45.047841,161,18-0007654,Building fire                                     ,2018/02/25 00:00:00,11:59:54,20 ,5114    ,QUEEN                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.047833,-93.310591,111 ,2018/02/25 00:00:00,14:11:54,1,1,2020/05/12 10:51:51,2018/02/25 11:59:53,2018/02/25 14:11:53
-93.2602677519999,44.993651996,162,18-0007685,Building fire                                     ,2018/02/25 00:00:00,16:31:59,02 ,506     ,University               ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,44.993644,-93.26026,111 ,2018/02/25 00:00:00,19:13:45,2,1,2020/05/12 10:51:51,2018/02/25 16:31:59,2018/02/25 19:13:45
-93.2194937369999,44.9669159950001,163,18-0007723,Passenger vehicle fire                            ,2018/02/26 00:00:00,00:36:05,19 ,2400-240,INTERSTATE 94 WB         ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.966908,-93.219486,131 ,2018/02/26 00:00:00,01:30:48,1,1,2020/05/12 10:51:51,2018/02/26 00:36:05,2018/02/26 01:30:47
-93.316500762,44.948911986,164,18-0007788,Passenger vehicle fire                            ,2018/02/26 00:00:00,15:28:41,22 ,        ,Lake                     ,ST  ,W ,                                        ,               ,W ,Calhoun Pkwy             ,    ,  ,44.948904,-93.316493,131 ,2018/02/26 00:00:00,16:22:31,1,1,2020/05/12 10:51:51,2018/02/26 15:28:41,2018/02/26 16:22:31
-93.295563766,45.0197299970001,165,18-0007831,Passenger vehicle fire                            ,2018/02/26 00:00:00,21:20:27,14 ,3558    ,Fremont                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.019722,-93.295556,131 ,2018/02/26 00:00:00,21:27:36,1,1,2020/05/12 10:51:51,2018/02/26 21:20:27,2018/02/26 21:27:35
-93.248651743,44.953753991,166,18-0007880,Passenger vehicle fire                            ,2018/02/27 00:00:00,09:13:51,05 ,        ,18                       ,AVE ,S ,                                        ,               ,E ,27                       ,ST  ,  ,44.953746,-93.248644,131 ,2018/02/27 00:00:00,10:02:41,1,1,2020/05/12 10:51:51,2018/02/27 09:13:51,2018/02/27 10:02:40
-93.239343742,44.9627589930001,167,18-0007916,Passenger vehicle fire                            ,2018/02/27 00:00:00,15:15:16,07 ,2300    ,Franklin                 ,AVE ,E ,                                        ,               ,  ,                         ,    ,  ,44.962751,-93.239336,131 ,2018/02/27 00:00:00,15:30:36,1,1,2020/05/12 10:51:51,2018/02/27 15:15:15,2018/02/27 15:30:35
-93.249845744,44.9609419920001,168,18-0008027,Fires in structure other than in a building       ,2018/02/28 00:00:00,13:24:04,05 ,1700    ,22                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.960934,-93.249838,112 ,2018/02/28 00:00:00,14:43:12,1,1,2020/05/12 10:51:51,2018/02/28 13:24:03,2018/02/28 14:43:12
-93.308231768,45.009638995,169,18-0008118,Passenger vehicle fire                            ,2018/03/01 00:00:00,04:45:54,14 ,        ,29                       ,AVE ,N ,                                        ,               ,N ,Penn                     ,AVE ,  ,45.009631,-93.308224,131 ,2018/03/01 00:00:00,05:53:19,1,1,2020/05/12 10:51:51,2018/03/01 04:45:53,2018/03/01 05:53:19
-93.2918037589999,44.9770909910001,170,18-0008128,Passenger vehicle fire                            ,2018/03/01 00:00:00,07:58:06,16 ,51      ,Colfax                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.977083,-93.291796,131 ,2018/03/01 00:00:00,08:32:41,1,1,2020/05/12 10:51:51,2018/03/01 07:58:06,2018/03/01 08:32:40
-93.252992746,44.969531993,171,18-0008175,Passenger vehicle fire                            ,2018/03/01 00:00:00,15:21:38,07 ,        ,Interstate 35w Nb        ,    ,  ,                                        ,               ,  ,Hiawatha Av To Nb I35w   ,    ,  ,44.969524,-93.252985,131 ,2018/03/01 00:00:00,15:52:04,1,1,2020/05/12 10:51:51,2018/03/01 15:21:37,2018/03/01 15:52:03
-93.2312997399999,44.9653009940001,172,18-0008225,"Special outside fire, Other                       ",2018/03/01 00:00:00,21:57:50,07 ,2807    ,8                        ,ST  ,S ,                                        ,               ,  ,                         ,    ,  ,44.965293,-93.231292,160 ,2018/03/01 00:00:00,22:06:29,1,1,2020/05/12 10:51:51,2018/03/01 21:57:50,2018/03/01 22:06:29
-93.3124517639999,44.971725989,173,18-0008226,Building fire                                     ,2018/03/01 00:00:00,21:59:38,16 ,620     ,Cedar Lake               ,RD  ,S ,                                        ,               ,  ,                         ,    ,  ,44.971718,-93.312444,111 ,2018/03/01 00:00:00,23:05:21,1,1,2020/05/12 10:51:51,2018/03/01 21:59:38,2018/03/01 23:05:20
-93.290242746,44.890492979,174,18-0008298,Passenger vehicle fire                            ,2018/03/02 00:00:00,13:19:07,27 ,6000-600,Highway 62 Wb            ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.890485,-93.290235,131 ,2018/03/02 00:00:00,14:01:48,1,1,2020/05/12 10:51:51,2018/03/02 13:19:07,2018/03/02 14:01:48
-93.308272766,44.9987699930001,175,18-0008318,"Trash or rubbish fire, contained                  ",2018/03/02 00:00:00,16:17:40,14 ,2205    ,GOLDEN VALLEY            ,RD  ,  ,                                        ,               ,  ,                         ,    ,  ,44.998762,-93.308265,118 ,2018/03/02 00:00:00,16:48:38,1,1,2020/05/12 10:51:51,2018/03/02 16:17:40,2018/03/02 16:48:38
-93.326216764,44.9477809850001,176,18-0008389,"Cooking fire, confined to container               ",2018/03/03 00:00:00,02:26:42,22 ,3049    ,Lake Shore               ,DR  ,  ,                                        ,A              ,  ,                         ,    ,  ,44.947773,-93.326209,113 ,2018/03/03 00:00:00,02:58:49,1,1,2020/05/12 10:51:51,2018/03/03 02:26:42,2018/03/03 02:58:48
-93.290120756,44.9636049900001,177,18-0008395,Passenger vehicle fire                            ,2018/03/03 00:00:00,04:06:58,06 ,1937    ,BRYANT                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.963597,-93.290113,131 ,2018/03/03 00:00:00,05:09:04,1,1,2020/05/12 10:51:51,2018/03/03 04:06:58,2018/03/03 05:09:03
-93.276470752,44.9639629910001,178,18-0008400,"Cooking fire, confined to container               ",2018/03/03 00:00:00,05:44:12,06 ,102     ,19                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.963955,-93.276463,113 ,2018/03/03 00:00:00,06:07:24,1,1,2020/05/12 10:51:51,2018/03/03 05:44:12,2018/03/03 06:07:24
-93.2905867649999,45.022846998,179,18-0008556,Building fire                                     ,2018/03/04 00:00:00,11:18:23,14 ,3739    ,Bryant                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.022839,-93.290579,111 ,2018/03/04 00:00:00,13:17:54,1,1,2020/05/12 10:51:51,2018/03/04 11:18:23,2018/03/04 13:17:54
-93.2744067419999,44.8924829800001,180,18-0008563,"Special outside fire, Other                       ",2018/03/04 00:00:00,12:17:33,27 ,        ,2                        ,AVE ,S ,                                        ,               ,E ,61                       ,ST  ,  ,44.892475,-93.274399,160 ,2018/03/04 00:00:00,13:20:10,1,1,2020/05/12 10:51:51,2018/03/04 12:17:32,2018/03/04 13:20:09
-93.2594107469999,44.9618249910001,181,18-0008569,Outside equipment fire                            ,2018/03/04 00:00:00,12:46:04,07 ,1018    ,21                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.961817,-93.259403,162 ,2018/03/04 00:00:00,13:27:44,1,1,2020/05/12 10:51:51,2018/03/04 12:46:04,2018/03/04 13:27:44
-93.222947736,44.953814993,182,18-0008602,"Fire in portable building, fixed location         ",2018/03/04 00:00:00,17:19:56,07 ,        ,34                       ,AVE ,S ,                                        ,               ,E ,27                       ,ST  ,  ,44.953807,-93.22294,123 ,2018/03/04 00:00:00,19:03:09,1,1,2020/05/12 10:51:51,2018/03/04 17:19:56,2018/03/04 19:03:09
-93.2867257569999,44.979398992,183,18-0008610,"Outside rubbish, trash or waste fire              ",2018/03/04 00:00:00,18:20:04,16 ,        ,Lyndale                  ,AVE ,N ,                                        ,               ,N ,Glenwood                 ,AVE ,  ,44.979391,-93.286718,151 ,2018/03/04 00:00:00,18:40:00,1,1,2020/05/12 10:51:51,2018/03/04 18:20:03,2018/03/04 18:40:00
-93.307018764,44.9871989920001,184,18-0008636,"Cooking fire, confined to container               ",2018/03/04 00:00:00,20:49:28,16 ,921     ,Oliver                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.987191,-93.307011,113 ,2018/03/04 00:00:00,20:58:45,1,1,2020/05/12 10:51:51,2018/03/04 20:49:28,2018/03/04 20:58:45
-93.304455766,45.004310994,185,18-0008638,Fires in structure other than in a building       ,2018/03/04 00:00:00,21:41:16,14 ,2408    ,MORGAN                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.004303,-93.304448,112 ,2018/03/04 00:00:00,22:48:59,1,1,2020/05/12 10:51:51,2018/03/04 21:41:15,2018/03/04 22:48:58
-93.304455766,45.004310994,186,18-0008757,Building fire                                     ,2018/03/05 00:00:00,19:30:10,14 ,2408    ,MORGAN                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.004303,-93.304448,111 ,2018/03/05 00:00:00,21:51:49,1,1,2020/05/12 10:51:51,2018/03/05 19:30:09,2018/03/05 21:51:49
-93.249845744,44.9609419920001,187,18-0008841,"Cooking fire, confined to container               ",2018/03/06 00:00:00,14:26:26,05 ,1700    ,22                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.960934,-93.249838,113 ,2018/03/06 00:00:00,14:40:53,1,1,2020/05/12 10:51:51,2018/03/06 14:26:26,2018/03/06 14:40:53
-93.326330764,44.9450379840001,188,18-0008866,"Outside rubbish, trash or waste fire              ",2018/03/06 00:00:00,17:46:09,22 ,3708    ,32                       ,ST  ,W ,                                        ,105            ,  ,                         ,    ,  ,44.94503,-93.326323,151 ,2018/03/06 00:00:00,18:06:44,1,1,2020/05/12 10:51:51,2018/03/06 17:46:09,2018/03/06 18:06:44
-93.286739755,44.9627049900001,189,18-0008889,"Cooking fire, confined to container               ",2018/03/06 00:00:00,21:55:06,06 ,600     ,Franklin                 ,AVE ,W ,                                        ,203            ,  ,                         ,    ,  ,44.962697,-93.286732,113 ,2018/03/06 00:00:00,22:25:44,1,1,2020/05/12 10:51:51,2018/03/06 21:55:06,2018/03/06 22:25:44
-93.257516746,44.9570739910001,190,18-0008941,"Cooking fire, confined to container               ",2018/03/07 00:00:00,11:48:18,05 ,2515    ,12                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.957066,-93.257509,113 ,2018/03/07 00:00:00,12:27:22,1,1,2020/05/12 10:51:51,2018/03/07 11:48:18,2018/03/07 12:27:21
-93.247395742,44.9518709910001,191,18-0008946,"Cooking fire, confined to container               ",2018/03/07 00:00:00,12:49:09,05 ,2805    ,Cedar                    ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.951863,-93.247388,113 ,2018/03/07 00:00:00,13:12:06,1,1,2020/05/12 10:51:51,2018/03/07 12:49:08,2018/03/07 13:12:05
-93.274123749,44.946671988,192,18-0008975,"Outside rubbish, trash or waste fire              ",2018/03/07 00:00:00,19:02:10,08 ,        ,31                       ,ST  ,E ,                                        ,               ,S ,2                        ,AVE ,  ,44.946664,-93.274116,151 ,2018/03/07 00:00:00,19:14:23,1,1,2020/05/12 10:51:51,2018/03/07 19:02:10,2018/03/07 19:14:22
-93.288154753,44.943883987,193,18-0009014,"Cooking fire, confined to container               ",2018/03/07 00:00:00,23:46:17,08 ,3247    ,Lyndale                  ,AVE ,S ,                                        ,1              ,  ,                         ,    ,  ,44.943876,-93.288147,113 ,2018/03/08 00:00:00,00:14:57,1,1,2020/05/12 10:51:51,2018/03/07 23:46:17,2018/03/08 00:14:56
-93.276559752,44.95882199,194,18-0009030,"Cooking fire, confined to container               ",2018/03/08 00:00:00,03:17:50,08 ,2420    ,1                        ,AVE ,S ,                                        ,21             ,  ,                         ,    ,  ,44.958814,-93.276552,113 ,2018/03/08 00:00:00,03:41:16,1,1,2020/05/12 10:51:51,2018/03/08 03:17:50,2018/03/08 03:41:15
-93.2366747409999,44.9658409940001,195,18-0009054,"Cooking fire, confined to container               ",2018/03/08 00:00:00,10:40:22,07 ,2450    ,Riverside                ,AVE ,  ,                                        ,OR-1           ,  ,                         ,    ,  ,44.965833,-93.236667,113 ,2018/03/08 00:00:00,11:10:42,1,1,2020/05/12 10:51:51,2018/03/08 10:40:22,2018/03/08 11:10:42
-93.295600765,45.0170109970001,196,18-0009089,"Cooking fire, confined to container               ",2018/03/08 00:00:00,15:31:05,14 ,3415    ,Fremont                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.017003,-93.295593,113 ,2018/03/08 00:00:00,15:56:18,1,1,2020/05/12 10:51:51,2018/03/08 15:31:04,2018/03/08 15:56:18
-93.2151857379999,44.988983998,197,18-0009096,Building fire                                     ,2018/03/08 00:00:00,15:59:30,19 ,1033    ,27                       ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.988976,-93.215178,111 ,2018/03/08 00:00:00,16:34:18,1,1,2020/05/12 10:51:51,2018/03/08 15:59:29,2018/03/08 16:34:18
-93.267747748,44.9465019890001,198,18-0009182,"Excessive heat, scorch burns with no ignition     ",2018/03/09 00:00:00,06:47:12,17 ,3111    ,PORTLAND                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.946494,-93.26774,251 ,2018/03/09 00:00:00,07:07:28,1,1,2020/05/12 10:51:51,2018/03/09 06:47:12,2018/03/09 07:07:28
-93.2929047599999,44.9817089920001,199,18-0009317,"Cooking fire, confined to container               ",2018/03/10 00:00:00,08:04:17,16 ,901     ,4                        ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.981701,-93.292897,113 ,2018/03/10 00:00:00,08:21:23,1,1,2020/05/12 10:51:51,2018/03/10 08:04:17,2018/03/10 08:21:23
-93.2753287479999,44.9341369860001,200,18-0009403,Passenger vehicle fire                            ,2018/03/10 00:00:00,23:40:25,17 ,        ,38                       ,ST  ,E ,                                        ,               ,S ,Stevens                  ,AVE ,  ,44.934129,-93.275321,131 ,2018/03/11 00:00:00,00:55:16,1,1,2020/05/12 10:51:51,2018/03/10 23:40:25,2018/03/11 00:55:16
-93.2383537439999,44.9818499960001,201,18-0009504,"Excessive heat, scorch burns with no ignition     ",2018/03/11 00:00:00,19:44:57,19 ,425     ,12                       ,AVE ,SE,                                        ,UPPER          ,  ,                         ,    ,  ,44.981842,-93.238346,251 ,2018/03/11 00:00:00,20:01:15,1,1,2020/05/12 10:51:51,2018/03/11 19:44:56,2018/03/11 20:01:15
-93.275282752,44.9625729900001,202,18-0009626,"Cooking fire, confined to container               ",2018/03/12 00:00:00,22:22:45,06 ,2015    ,Stevens                  ,AVE ,S ,                                        ,3              ,  ,                         ,    ,  ,44.962565,-93.275275,113 ,2018/03/12 00:00:00,22:32:47,1,1,2020/05/12 10:51:51,2018/03/12 22:22:45,2018/03/12 22:32:47
-93.2666317539999,44.9939809960001,203,18-0009719,Building fire                                     ,2018/03/13 00:00:00,15:49:01,02 ,83      ,7                        ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,44.993973,-93.266624,111 ,2018/03/13 00:00:00,17:57:44,1,1,2020/05/12 10:51:51,2018/03/13 15:49:00,2018/03/13 17:57:44
-93.2481727479999,44.988023996,204,18-0009727,"Cooking fire, confined to container               ",2018/03/13 00:00:00,16:41:29,11 ,410     ,6                        ,ST  ,SE,                                        ,104            ,  ,                         ,    ,  ,44.988016,-93.248165,113 ,2018/03/13 00:00:00,17:05:57,1,1,2020/05/12 10:51:51,2018/03/13 16:41:29,2018/03/13 17:05:57
-93.236951744,44.9813969960001,205,18-0009880,"Outside rubbish, trash or waste fire              ",2018/03/14 00:00:00,20:47:45,19 ,425     ,13                       ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.981389,-93.236944,151 ,2018/03/14 00:00:00,20:56:19,1,1,2020/05/12 10:51:51,2018/03/14 20:47:44,2018/03/14 20:56:19
-93.263902742,44.911205984,206,18-0009946,"Cooking fire, confined to container               ",2018/03/15 00:00:00,10:37:54,27 ,724     ,Minnehaha Pkwy           ,    ,E ,                                        ,               ,  ,                         ,    ,  ,44.911198,-93.263895,113 ,2018/03/15 00:00:00,10:46:43,1,1,2020/05/12 10:51:51,2018/03/15 10:37:54,2018/03/15 10:46:43
-93.2539697459999,44.963502992,207,18-0009962,Building fire                                     ,2018/03/15 00:00:00,14:15:48,07 ,1926    ,15                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.963495,-93.253962,111 ,2018/03/15 00:00:00,15:58:12,1,1,2020/05/12 10:51:51,2018/03/15 14:15:47,2018/03/15 15:58:11
-93.277826754,44.9698469910001,208,18-0010010,"Trash or rubbish fire, contained                  ",2018/03/15 00:00:00,22:08:49,06 ,1350    ,NICOLLET                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.969839,-93.277819,118 ,2018/03/15 00:00:00,23:09:52,1,1,2020/05/12 10:51:51,2018/03/15 22:08:49,2018/03/15 23:09:52
-93.2921137599999,44.9844759920001,209,18-0010106,"Cooking fire, confined to container               ",2018/03/16 00:00:00,15:59:51,16 ,1000    ,Olson Memorial           ,HWY ,  ,                                        ,               ,  ,                         ,    ,  ,44.984468,-93.292106,113 ,2018/03/16 00:00:00,16:24:38,1,1,2020/05/12 10:51:51,2018/03/16 15:59:51,2018/03/16 16:24:38
-93.2448367489999,45.005395999,210,18-0010181,Building fire                                     ,2018/03/17 00:00:00,04:08:42,15 ,1718    ,Polk                     ,ST  ,NE,                                        ,4              ,  ,                         ,    ,  ,45.005388,-93.244829,111 ,2018/03/17 00:00:00,06:38:34,1,1,2020/05/12 10:51:51,2018/03/17 04:08:41,2018/03/17 06:38:34
-93.28339276,45.003850996,211,18-0010233,"Trash or rubbish fire, contained                  ",2018/03/17 00:00:00,15:42:10,04 ,2415    ,3                        ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,45.003843,-93.283385,118 ,2018/03/17 00:00:00,16:27:32,1,1,2020/05/12 10:51:51,2018/03/17 15:42:10,2018/03/17 16:27:32
