X,Y,OBJECTID,AncillaryRole,Enabled,FacilityID,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,InstallDate,OwnedBy,SymbolRotation,LifeCycleStatus,LifeCycleStatusDate,AttributeVerified,DrawingNumber,SurveyElevation,MFGREF,CalculatedResidual,MeasuredStaticPSI,AvailFlowAt20PSI,Comments,GlobalID,MFGYear,PressureClass,Extension,RodLength,BuryDepth,NozzleCoefficient,Category,SpatialVerified,DrainsPumper,Locked,MXASSETNUM,MXLOCATION,MXSITEID,CHANGEDATE,MXCREATIONSTATE,ROWSTAMP,Fire,HydraulicModel,Standard,AssetDown
-93.2524977743266,44.9125839119684,2667,,1,HYD1736,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1923/01/01 00:00:00+00,Distribution,6,Active,1923/01/01 00:00:00+00,,K-15,,Waterous Pacer,,,,Tap on: BLOOMINGTON AV S & Cross Street:E 50 ST,b4f878ac-f8ec-4230-84a7-782856c36f0e,1986,150,,,"8' 6""",,Distribution,,Drains,,41859,WD094334,COM,2018/03/22 09:33:00+00,,1951015758,Fire,,,0
-93.2512029552697,44.9125728169128,2668,,1,HYD1737,MIGRATION,2011/01/24 00:00:00+00,CITY\Mullejj0,2014/01/24 12:09:35+00,1924/01/01 00:00:00+00,Distribution,6,Active,1924/01/01 00:00:00+00,,W-15,,Old Style,,,,Tap on: 16 AV S & Cross Street:E 50 ST,a8e283fc-c12b-420b-afd7-367387f6ec34,,,,"10' 8 1/2""",,,Distribution,,Pumper,,41858,WD094335,COM,2018/03/22 09:34:00+00,,225156105,Fire,,,0
-93.2663393497039,44.9119147076791,2669,,1,HYD1738,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1941/01/01 00:00:00+00,Distribution,6,Active,1941/01/01 00:00:00+00,,S-18,,Waterous 1937,,,,Tap on: E MINNEHAHA PKWY & Cross Street:OAKLAND AV S,e3490e38-7ac6-4468-9fb8-431bae21ae24,1937,,,"10' 10""",,,Distribution,,Drains,,41857,WD094336,COM,2018/03/22 09:23:00+00,,1944550120,Fire,,,0
-93.2821867133098,44.9126045649134,2670,,1,HYD1514,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1923/01/01 00:00:00+00,Distribution,6,Active,1923/01/01 00:00:00+00,,B-15,,Mueller Centurion,,,,Tap on: W 50 ST & Cross Street:WENTWORTH AV S,ca0c9b8e-ab6a-4ec6-9576-c3fdffafebf1,1999,,,"10' 8 1/2""",,0.9,Distribution,,Pumper,,41820,WD094337,COM,2018/04/12 10:39:00+00,,610734414,Fire,,,0
-93.2678853191647,44.9115662949276,2671,,1,HYD1513,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,2012/05/14 00:00:00+00,Distribution,6,Active,2012/05/14 00:00:00+00,,,,Clow,,,,Tap on: PORTLAND AV S & Cross Street:LUVERNE AV S,45f0b4b7-6fc6-4837-a6e3-cd2c3f1eb5bf,2011,,,,9',,Distribution,,Drains,,41819,WD094338,COM,2017/02/21 09:25:00+00,,1374625114,Fire,,,0
-93.2819086285007,44.9116784204969,2672,,1,HYD1739,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1926/01/01 00:00:00+00,Distribution,6,Active,1926/01/01 00:00:00+00,,X-16,,Old Style,,,,Tap on: WENTWORTH AV S & Cross Street:PROSPECT AV,6abdba6e-bf2e-4846-bd2f-703ffd9b41e9,,,,"10' 8 1/2""",,,Distribution,,Drains,,41818,WD094339,COM,2017/02/21 09:25:00+00,,151990857,Fire,,,0
-93.2828937489869,44.9114666615692,2673,,1,HYD1740,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1919/01/01 00:00:00+00,Distribution,6,Active,1919/01/01 00:00:00+00,,Y-13,,Old Style,,,,Tap on: GLADSTONE AV S & Cross Street:PROSPECT AV S,f14c2351-50d7-4046-ac62-96ef91a0c8c2,,,,"10' 8 1/2""",,,Distribution,,Drains,,41817,WD094340,COM,2017/02/21 09:25:00+00,,1346916666,Fire,,,0
-93.2808475234709,44.9113744575245,2674,,1,HYD1515,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1912/01/01 00:00:00+00,Distribution,6,Active,1912/01/01 00:00:00+00,,W-14,,Clow,,,,Tap on: BELMONT AV S & Cross Street:PROSPECT AV S,b29e53f9-bf09-4739-a037-edc5803e1586,,,,,"8' 6""",,Distribution,,Drains,,41816,WD094341,COM,2017/02/21 09:25:00+00,,1483004567,Fire,,,0
-93.2792783817036,44.912239709198,2675,,1,HYD1516,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1925/01/01 00:00:00+00,Distribution,6,Active,1925/01/01 00:00:00+00,,,,Matthews Big Bonnet,,,,Tap on: BELMONT AV S & Cross Street:W 50 ST,5772e9fe-20e0-4450-986a-86d6881f9267,,,,,12',,Distribution,,Pumper,,41815,WD094342,COM,2017/02/21 09:25:00+00,,1458763117,Fire,,,0
-93.2234314928064,44.9269947146371,2676,,1,HYD1827,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1910/01/01 00:00:00+00,Distribution,0,Active,1910/01/01 00:00:00+00,,B-10,,Waterous Pacer,,,,Tap on: E 42 ST & Cross Street:HIAWATHA AV S,e0eba58a-f967-4978-b904-41010687c836,1988,150,,,8',,Distribution,,Drains,,41814,WD094343,COM,2018/03/13 13:11:00+00,,991327979,Fire,,,0
-93.2229971215937,44.9262097903036,2677,,1,HYD1926,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 11:02:19+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:34 AV S,86730bf7-6681-42a4-868f-2411c8894931,1988,150,,,"8' 6""",,Distribution,,Drains,,41813,WD094344,COM,2018/07/30 08:32:00+00,,1032146503,Fire,,,0
-93.2223767842527,44.9253043209994,2678,,1,HYD1927,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:E 43 ST,592c2145-ccf6-4e2e-ae5c-b315b2997e43,1988,150,,,"8' 6""",,Distribution,,Drains,,41812,WD094345,COM,2018/03/13 13:10:00+00,,317566387,Fire,,,0
-93.2221130662815,44.9250410579745,2679,,1,HYD1828,MIGRATION,2011/01/24 00:00:00+00,CITY\Walkedv0,2015/03/24 05:00:00+00,1932/01/01 00:00:00+00,Distribution,0,Active,1932/01/01 00:00:00+00,,C-1966,,Old Style,,,,Tap on: E 43 ST & Cross Street:HIAWATHA AV S,67458799-aa10-4389-844e-fa8641bbc481,,,,"10' 8 1/2""",,,Transmission,,Pumper,,41811,WD094346,COM,2018/03/13 11:33:00+00,,1587372670,Fire,,,0
-93.2217584113118,44.9243909272455,2680,,1,HYD2101,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,"Tap on: HIAWATHA AV S & Cross Street:35 AV S, Not available in intersection card",7ebd0971-0e8d-4f42-be0e-41244c09bdae,1988,150,,,"8' 6""",,Distribution,,Drains,,41810,WD094347,COM,2018/03/13 13:34:00+00,,737226869,Fire,,,0
-93.2211633201254,44.9235091760479,2681,,1,HYD2102,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:E 44 ST,b5dc40a3-26b6-4825-a4eb-19be2559391c,1988,150,,,"8' 6""",,Distribution,,Drains,,41809,WD094348,COM,2018/03/13 13:33:00+00,,1165183611,Fire,,,0
-93.2205137591176,44.9225860732469,2682,,1,HYD1829,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:36 AV S,a6169b90-9078-4d80-927d-50592f98473e,1988,150,,,"8' 6""",,Distribution,,Drains,,41808,WD094349,COM,2018/03/13 13:32:00+00,,279393814,Fire,,,0
-93.2199152901863,44.9217113487209,2683,,1,HYD2104,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,T-9,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:E 45 ST,ecafbf28-54b4-43b3-9736-e105e6f634a0,1988,150,,,"8' 6""",,Distribution,,Drains,,41807,WD094350,COM,2018/03/13 13:31:00+00,,1267005946,Fire,,,0
-93.2192648498066,44.9207683163831,2684,,1,HYD1830,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1908/01/01 00:00:00+00,Distribution,0,Active,1908/01/01 00:00:00+00,,U-8,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:37 AV S,1ff0673e-ce34-4713-84b6-03063f28384c,1988,150,,,"8' 6""",,Distribution,,Drains,,41806,WD094351,COM,2018/03/13 13:30:00+00,,695639783,Fire,,,0
-93.2185721344754,44.9198456816407,2685,,1,HYD1831,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1908/01/01 00:00:00+00,Distribution,0,Active,1908/01/01 00:00:00+00,,U-8,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:E 46 ST,a55e07dd-dd2b-4845-8e03-32ad3d7ab817,1986,150,,,"8' 6""",,Distribution,,Drains,,41805,WD094352,COM,2018/03/13 13:28:00+00,,1907048369,Fire,,,0
-93.2283236698648,44.9341989615449,2686,,1,HYD1928,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1908/01/01 00:00:00+00,Distribution,0,Active,1908/01/01 00:00:00+00,,O-8,,Waterous Pacer,,,,Tap on: E 38 ST & Cross Street:HIAWATHA AV S,a4f638da-0e01-484c-b95a-2087dbfd55bb,1988,150,,,"8' 6""",,Distribution,,Drains,,41804,WD094353,COM,2018/03/13 13:09:00+00,,1081255290,Fire,,,0
-93.227481869061,44.9327544070266,2687,,1,HYD2075,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:E 39 ST,43fff11f-749b-4116-99b7-4c7d424b35e9,1988,150,,,"8' 6""",,Distribution,,Drains,,41803,WD094354,COM,2018/03/13 13:09:00+00,,193305036,Fire,,,0
-93.2266049984007,44.9314763555553,2688,,1,HYD1929,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:31 AV S,5b3862b9-b861-47e7-ac3d-1deb74c47f0b,1988,150,,,"8' 6""",,Distribution,,Drains,,41802,WD094355,COM,2018/03/13 13:09:00+00,,364076863,Fire,,,0
-93.2260789907691,44.9307056074698,2689,,1,HYD1930,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:E 40 ST,c83ec3c1-1c4d-4425-b141-7fb7ceaee346,1988,150,,,"8' 6""",,Distribution,,Drains,,41801,WD094356,COM,2018/03/13 13:08:00+00,,169594961,Fire,,,0
-93.225448937715,44.9297856841328,2690,,1,HYD1931,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,"Tap on: HIAWATHA AV S & Cross Street:32 AV S, Not available in intersection card",e07b7ae1-74e2-4c69-b06d-51da0c6f6466,1988,150,,,8',,Distribution,,Drains,,41800,WD094357,COM,2018/03/13 13:08:00+00,,55785566,Fire,,,0
-93.2248148789391,44.9288636055511,2691,,1,HYD1932,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:E 41 ST,689aff9b-9aac-4b3f-a507-35afc960b3e5,1988,150,,,"8' 6""",,Distribution,,Drains,,41799,WD094358,COM,2018/03/13 13:08:00+00,,382988593,Fire,,,0
-93.2241945556852,44.9279571010215,2692,,1,HYD1832,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1907/01/01 00:00:00+00,Distribution,0,Active,1907/01/01 00:00:00+00,,Y-7,,Waterous Pacer,,,,Tap on: HIAWATHA AV S & Cross Street:33 AV S,4338bedf-1a1a-4f03-b91a-0d1fdc794349,1988,150,,,"8' 6""",,Distribution,,Drains,,41751,WD094359,COM,2018/03/13 13:07:00+00,,750274531,Fire,,,0
-93.2395559109734,44.9340479985631,2693,,1,HYD1833,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1913/01/01 00:00:00+00,Distribution,6,Active,1913/01/01 00:00:00+00,,Y-13,,American Darling,,,,Tap on: E 38 ST & Cross Street:STANDISH AV S,5e49c238-4879-47c9-ad09-4461948cf5b8,,,,,"8' 6""",,Distribution,,Drains,,41750,WD094360,COM,2017/02/21 09:25:00+00,,208104480,Fire,,,0
-93.2372725832637,44.9342186034377,2694,,1,HYD1835,MIGRATION,2011/01/24 00:00:00+00,CITY\Walkedv0,2014/12/30 06:00:00+00,1915/01/01 00:00:00+00,Distribution,6,Active,1915/01/01 00:00:00+00,,U-12,,Clow,,,,Tap on: 24 AV S & Cross Street:E 38 ST,0de63183-adcd-46c6-915f-ac123f2aa7eb,2004,,,,,,Distribution,,,,41749,WD094361,COM,2018/03/28 12:33:00+00,,913404838,Fire,,,0
-93.224377104606,44.9304614907869,2695,,1,HYD1940,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1941/01/01 00:00:00+00,Distribution,6,Active,1941/01/01 00:00:00+00,,T-18,,Waterous 1937,,,,Tap on: E 40 ST & Cross Street:DIGHT AV S,71f80439-2501-429b-9967-d637e27a5a94,1937,,,"10' 10""",,,Distribution,,Drains,,41748,WD094362,COM,2018/03/13 11:27:00+00,,1646048820,Fire,,,0
-93.2219112515792,44.9288554917013,2696,,1,HYD1837,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,2014/05/08 00:00:00+00,Distribution,6,Active,2014/05/08 00:00:00+00,,B-10,,Kennedy Replacement,,,,Tap on: SNELLING AV S & Cross Street:E 41 ST,99deace7-75c3-443b-8b57-11237bae7120,2012,,,,"8' 6""",,Distribution,,Drains,,41747,WD094363,COM,2017/02/21 09:25:00+00,,1294619690,Fire,,,0
-93.2202072884006,44.9268777903093,2697,,1,HYD1935,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1910/01/01 00:00:00+00,Distribution,6,Active,1910/01/01 00:00:00+00,,B-10,,Kennedy Replacement,,,,Tap on: E 42 ST & Cross Street:SNELLING AV S,10cb0fe5-4106-4e8b-b8e2-b4f8dc0aa766,2009,,,,,,Distribution,,Drains,,41746,WD094364,COM,2018/03/13 11:07:00+00,,867648335,Fire,,,0
-93.2199295241714,44.9259081892507,2698,,1,HYD1936,MIGRATION,2011/01/24 00:00:00+00,CITY\Mullejj0,2014/01/24 12:13:28+00,1924/01/01 00:00:00+00,Distribution,6,Active,1924/01/01 00:00:00+00,,R-15,,Old Style,,,,Tap on: SNELLING AV S & Cross Street:E 42 ST,cf93fa76-de4d-40f0-bf3d-a6a6133da2d3,,,,"11' 2 1/2""",,,Distribution,,Pumper,,41745,WD094365,COM,2018/03/13 11:05:00+00,,1266759584,Fire,,,0
-93.2195808382074,44.925256972492,2699,,1,HYD1838,MIGRATION,2011/01/24 00:00:00+00,CITY\malcaya0,2015/10/20 12:38:44+00,1916/01/01 00:00:00+00,Distribution,6,Active,1916/01/01 00:00:00+00,,D-13,,Waterous Pacer,,,,Tap on: SNELLING AV S & Cross Street:E 43 ST,cd934a51-00aa-4589-9fb5-781b8c2d0c05,1992,150,,,9',0.9,Distribution,,Pumper,,41744,WD094366,COM,2018/03/13 11:04:00+00,,1620888028,Fire,,,0
-93.2186026759458,44.9234494676007,2700,,1,HYD1839,MIGRATION,2011/01/24 00:00:00+00,CITY\Mullejj0,2014/01/24 12:09:38+00,1924/01/01 00:00:00+00,Distribution,6,Active,1924/01/01 00:00:00+00,,D-16,,Old Style,,,,Tap on: SNELLING AV S & Cross Street:E 44 ST,7d3a3a7b-8678-434e-b0fc-21b91615a19b,,,,"10' 8 1/2""",,,Distribution,,Pumper,,41743,WD094367,COM,2018/03/13 11:02:00+00,,508731761,Fire,,,0
-93.2172433979414,44.9214649864689,2701,,1,HYD1937,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,2015/02/17 00:00:00+00,Distribution,6,Active,2015/02/17 00:00:00+00,,S-12,,Clow,,,,Tap on: E 45 ST & Cross Street:SNELLING AV S,c7c82130-e61a-4975-9272-94b0c8af1d10,2008,,,,"8' 6""",,Distribution,,Drains,,41742,WD094368,COM,2017/02/21 09:25:00+00,,788122173,Fire,,,0
-93.2166315812258,44.9198265845841,2702,,1,HYD1938,MIGRATION,2011/01/24 00:00:00+00,CITY\malcaya0,2019/12/24 07:55:24+00,1993/01/01 00:00:00+00,Distribution,6,Active,1993/01/01 00:00:00+00,1,D-5927,833.324698,Waterous Pacer,,,,Tap on: SNELLING AV S & Cross Street:E 46 ST,73221079-7f4a-49e5-afec-20fdc2806b37,1991,150,,,"8' 6""",0.9,Distribution,GPS,Pumper,,41741,WD094369,COM,2018/03/13 10:58:00+00,,274116699,Fire,,,0
-93.2264148200529,44.9340743853142,2703,,1,HYD1939,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,2013/09/05 00:00:00+00,Distribution,6,Active,2013/09/05 00:00:00+00,,,,Kennedy Replacement,,,,Tap on: E 38 ST & Cross Street:DIGHT AV S,328a4be6-7b23-402d-b397-ae62df2fe19b,2012,,,,"8' 6""",,Distribution,,Drains,,41740,WD094370,COM,2017/02/21 09:25:00+00,,1950203725,Fire,,,0
-93.222009830143,44.9277152199782,2704,,1,HYD1817,MIGRATION,2011/01/24 00:00:00+00,CITY\Mullejj0,2014/01/24 12:09:38+00,1922/01/01 00:00:00+00,Distribution,6,Active,1922/01/01 00:00:00+00,,X-14,,Old Style,,,,Tap on: DIGHT AV S & Cross Street:E 42 ST,d2110a6a-8069-40dc-a00f-9371bc41c434,,,,"10' 8 1/2""",,,Distribution,,Pumper,,41739,WD094371,COM,2018/03/13 11:29:00+00,,503821469,Fire,,,0
-93.2213019819436,44.926777624056,2705,,1,HYD1941,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1926/01/01 00:00:00+00,Distribution,6,Active,1926/01/01 00:00:00+00,,D-17,,Mueller Centurion,,,,Tap on: DIGHT AV S & Cross Street:E 42 ST,985ae0d7-5309-4c75-a023-5c08b0ce79e8,,,,,"8' 6""",,Distribution,,Drains,,41738,WD094372,COM,2017/02/21 09:25:00+00,,483839948,Fire,,,0
-93.2205024442579,44.92524172756,2706,,1,HYD1816,MIGRATION,2011/01/24 00:00:00+00,CITY\Walkedv0,2015/03/24 05:00:00+00,1916/01/01 00:00:00+00,Distribution,6,Active,1916/01/01 00:00:00+00,,D-13,,Old Style,,,,Tap on: DIGHT AV S & Cross Street:E 43 ST,c60a68d8-bc95-460f-af1f-071edf55ba61,,,,"11' 2 1/2""",,,Distribution,,Pumper,,41737,WD094373,COM,2018/03/13 11:30:00+00,,1228580283,Fire,,,0
-93.2228262638358,44.9324766928165,2707,,1,HYD8020,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 11:02:19+00,2015/08/26 00:00:00+00,Distribution,6,Active,2015/08/26 00:00:00+00,,F-9,,Mueller Centurion,,,,Tap on: MINNEHAHA AV S & Cross Street:E 39 ST,9e585310-da0f-4e76-9872-2de0e2660bf9,2006,,,,"8' 6""",,Distribution,,Drains,,41736,WD094374,COM,2019/02/22 14:37:00+00,,1713384764,Fire,,,0
-93.2215375642456,44.9307091414832,2708,,1,HYD1942,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1909/01/01 00:00:00+00,Distribution,6,Active,1909/01/01 00:00:00+00,,F-9,,Kennedy Replacement,,,,Tap on: MINNEHAHA AV S & Cross Street:E 40 ST,b0da6759-9d56-4424-b5b4-ad6d81b43814,2009,,,,,,Distribution,,Pumper,,41735,WD094375,COM,2018/03/13 10:43:00+00,,89203337,Fire,,,0
-93.2230023654971,44.9342889357993,2709,,1,HYD1943,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,2018/01/09 00:00:00+00,Distribution,6,Active,2018/01/09 00:00:00+00,,A-12,,Waterous Pacer,,,,Tap on: 34 AV S & Cross Street:E 38 ST,034c856b-60ea-4445-9352-25723e7b96f3,2017,250,,,"9' 6""",,Distribution,,Drains,,320834,WD094376,COM,2018/01/23 16:04:00+00,,0,Fire,,,0
-93.2217398906436,44.9324790801662,2710,,1,HYD1945,MIGRATION,2011/01/24 00:00:00+00,CITY\Walkedv0,2015/03/18 05:00:00+00,1910/01/01 00:00:00+00,Distribution,6,Active,1910/01/01 00:00:00+00,,Z-9,,Matthews Small Bonnet,,,,Tap on: 35 AV S & Cross Street:E 39 ST,9d3e0a40-dd5f-4024-99b1-f4c32ffb4ece,,,,,12',,Distribution,,Pumper,,41733,WD094377,COM,2018/03/15 10:43:00+00,,623926050,Fire,,,0
-93.2192129357527,44.9343250226518,2711,,1,HYD1946,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:57+00,1912/01/01 00:00:00+00,Distribution,6,Active,1912/01/01 00:00:00+00,,H-11,,Clow,,,,Tap on: 37 AV S & Cross Street:E 38 ST,3bc0a398-ed24-493b-870b-28c50250cde9,2005,,,,8',,Distribution,,Drains,,41732,WD094378,COM,2018/03/15 11:00:00+00,,581440697,Fire,,,0
-93.2192123621933,44.9325033390534,2712,,1,HYD1947,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,1912/01/01 00:00:00+00,Distribution,6,Active,1912/01/01 00:00:00+00,,H-11,,Clow,,,,Tap on: 37 AV S & Cross Street:E 39 ST,4bc32376-6fbd-4d12-a7f3-eba4c75c4573,2004,,,,"8' 6""",,Distribution,,Drains,,41731,WD094379,COM,2018/03/15 10:44:00+00,,1543977015,Fire,,,0
-93.2189760015103,44.9305203462284,2713,,1,HYD1948,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,1910/01/01 00:00:00+00,Distribution,6,Active,1910/01/01 00:00:00+00,,B-10,,Clow,,,,Tap on: E 40 ST & Cross Street:37 AV S,f87ed6cb-5a9e-4e47-9342-a2d1ec487ba5,2006,,,,10',,Distribution,,Drains,,41730,WD094380,COM,2018/03/15 10:39:00+00,,1869684254,Fire,,,0
-93.2192059357102,44.9288750786011,2714,,1,HYD1840,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,1910/01/01 00:00:00+00,Distribution,6,Active,1910/01/01 00:00:00+00,,B-10,,Clow,,,,Tap on: 37 AV S & Cross Street:E 41 ST,ab5553e8-422b-46e6-b17d-6d0e258caa5f,2006,,,,"9' 6""",,Distribution,,Drains,,41729,WD094381,COM,2018/03/15 10:24:00+00,,172602152,Fire,,,0
-93.2202402681386,44.9289148564295,2715,,1,HYD1841,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,2015/07/22 00:00:00+00,Distribution,6,Active,2015/07/22 00:00:00+00,,F-9,831.137,Clow,,,,Tap on: MINNEHAHA AV S & Cross Street:E 41 ST,482cb367-e3b0-4ef8-933d-6f6ee98e380c,2012,,,,"8' 6""",,Distribution,GPS,Drains,,41728,WD094382,COM,2017/02/21 09:25:00+00,,1106399746,Fire,,,0
-93.2179496065919,44.9325212378631,2716,,1,HYD1949,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,1911/01/01 00:00:00+00,Distribution,6,Active,1911/01/01 00:00:00+00,,U-10,,Clow,,,,Tap on: 38 AV S & Cross Street:E 39 ST,83ccd5e0-b16e-49ff-9e1d-8da24d6d10f7,2005,,,,,,Distribution,,Drains,,41727,WD094383,COM,2018/03/15 10:45:00+00,,1741129501,Fire,,,0
-93.217712710364,44.9305321148001,2717,,1,HYD1950,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,1910/01/01 00:00:00+00,Distribution,6,Active,1910/01/01 00:00:00+00,,B-10,,Clow,,,,Tap on: E 40 ST & Cross Street:38 AV S,78c5fcca-19a8-47a2-98e3-184df639ee79,2006,,,,"8' 6""",,Distribution,,Drains,,41726,WD094384,COM,2018/03/15 10:38:00+00,,1050297143,Fire,,,0
-93.2179446242484,44.9288800778924,2718,,1,HYD1951,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,1911/01/01 00:00:00+00,Distribution,6,Active,1911/01/01 00:00:00+00,,L-10,,Clow,,,,Tap on: 38 AV S & Cross Street:E 41 ST,0d50beea-6499-48a1-8c52-d6927c63c1a2,2005,,,,,,Distribution,,Drains,,41725,WD094385,COM,2018/03/15 10:25:00+00,,1924570163,Fire,,,0
-93.217936521558,44.9270980552127,2719,,1,HYD1952,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,1911/01/01 00:00:00+00,Distribution,6,Active,1911/01/01 00:00:00+00,,L-10,,Clow,,,,Tap on: 38 AV S & Cross Street:E 42 ST,b39cb5a8-f1bb-4c37-981b-0f46fe848538,2004,,,,"8' 6""",,Distribution,,Drains,,41724,WD094386,COM,2018/03/15 10:22:00+00,,1963611697,Fire,,,0
-93.2141998880985,44.9182773051776,2720,,1,HYD2145,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:58:58+00,1909/01/01 00:00:00+00,Distribution,6,Active,1909/01/01 00:00:00+00,,F-9,,Waterous Replacement,,,,Tap on: MINNEHAHA AV S & Cross Street:NAWADAHA BLVD,efa3c57c-a7a9-4ade-86f4-49705ab2c30f,,,,,12',,Distribution,,Drains,,41723,WD094387,COM,2017/02/21 09:25:00+00,,545354417,Fire,,,0
